match_id,start_time,win,hero_id,account_id,leaguename
5449446588,1591076791,true,98,84772440,World E-sports Legendary League
5449446588,1591076791,true,88,102099826,World E-sports Legendary League
5449446588,1591076791,true,5,100471531,World E-sports Legendary League
5449446588,1591076791,true,17,113457795,World E-sports Legendary League
5449531556,1591081821,true,5,100471531,World E-sports Legendary League
5449531556,1591081821,true,86,102099826,World E-sports Legendary League
5449531556,1591081821,true,36,84772440,World E-sports Legendary League
5449531556,1591081821,true,39,113457795,World E-sports Legendary League
5449620942,1591086798,true,56,113457795,World E-sports Legendary League
5449620942,1591086798,true,106,84772440,World E-sports Legendary League
5449620942,1591086798,true,3,100471531,World E-sports Legendary League
5449620942,1591086798,true,83,102099826,World E-sports Legendary League
5449709866,1591091086,false,11,113457795,World E-sports Legendary League
5449709866,1591091086,false,47,84772440,World E-sports Legendary League
5449709866,1591091086,false,7,102099826,World E-sports Legendary League
5449709866,1591091086,false,68,100471531,World E-sports Legendary League
5449806735,1591095610,true,96,134276083,ESL One Birmingham 2020 Online powered by Intel
5449919699,1591100122,true,78,134276083,ESL One Birmingham 2020 Online powered by Intel
5450113195,1591106416,true,106,250114507,ESL One Birmingham 2020 Online powered by Intel
5450113195,1591106416,true,48,152455523,ESL One Birmingham 2020 Online powered by Intel
5450113195,1591106416,true,78,89550641,ESL One Birmingham 2020 Online powered by Intel
5450113195,1591106416,true,3,91064780,ESL One Birmingham 2020 Online powered by Intel
5450245044,1591110501,true,43,250114507,ESL One Birmingham 2020 Online powered by Intel
5450245044,1591110501,true,111,91064780,ESL One Birmingham 2020 Online powered by Intel
5450245044,1591110501,true,129,89550641,ESL One Birmingham 2020 Online powered by Intel
5450245044,1591110501,true,48,152455523,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,true,28,77490514,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,true,30,54580962,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,true,77,86738694,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,true,39,152962063,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,true,121,401792574,ESL One Birmingham 2020 Online powered by Intel
5450379602,1591115070,false,7,159020918,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,false,41,152962063,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,false,30,54580962,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,false,7,401792574,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,false,39,86738694,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,false,36,77490514,ESL One Birmingham 2020 Online powered by Intel
5450485396,1591119168,true,120,159020918,ESL One Birmingham 2020 Online powered by Intel
5450581495,1591123331,true,121,54580962,ESL One Birmingham 2020 Online powered by Intel
5450581495,1591123331,true,107,401792574,ESL One Birmingham 2020 Online powered by Intel
5450581495,1591123331,true,11,86738694,ESL One Birmingham 2020 Online powered by Intel
